1.1973,0.0038,0.0288, 35738,26766,0,8004636,0,697,16192,0,7488684,8004636,8546102,0,332497,0,8603256,0.009, 35946
1.2061,0.0072,0.0323, 35891,26868,0,8004636,0,708,11030,0,7488684,8004636,8546102,0,332497,1,8543282,0.015, 35946
1.2187,0.0055,0.0305, 35891,30231,0,8356060,0,724,15736,0,8300371,8356060,9203246,0,417359,1,8543282,0.009, 35946
1.2373,0.0043,0.0293, 36063,28971,0,8356060,0,740,16192,0,8300371,8356060,9203246,0,417359,0,8510540,0.009, 35946
1.2485,0.0093,0.0343, 35752,30112,0,8356060,0,754,14039,1895,8300371,8356060,9203246,0,417359,1,8437148,0.015, 36063
1.2605,0.0099,0.0349, 35827,31008,0,8356060,0,769,14932,1012,8300371,8356060,9203246,0,417359,1,8454847,0.006, 36063
1.2773,0.0036,0.0286, 35827,25810,0,8356060,0,785,16192,0,8300371,8356060,9203246,0,417359,0,8454847,0.009, 36063
1.2867,0.0073,0.0323, 35974,26174,0,8356060,0,797,11780,0,8300371,8356060,9203246,0,417359,1,8413076,0.015, 36063
1.2979,0.0059,0.0309, 35974,32804,0,8356060,0,811,14030,0,8300371,8356060,9203246,0,417359,1,8413076,0.008, 36063
1.3172,0.0042,0.0292, 36128,32288,0,8356060,0,827,16192,0,8300371,8356060,9203246,0,417359,0,8390316,0.009, 36063
1.3302,0.0106,0.0356, 36210,34312,0,8530258,0,843,16192,0,8527564,8530258,8827800,0,215482,0,8409359,0.015, 36063
