0.7183,0.0004,0.0256, 26143,18682,0,4182867,0,221,6060,0,5217432,4182867,5411724,0,0,0,6483950,0.011 1
0.7215,0.0001,0.0253, 26903,15724,0,4182867,0,224,2958,0,5217432,4182867,5411724,0,0,1,6672444,0.015 1
0.7280,0.0002,0.0254, 26903,21784,0,4182867,0,225,1212,0,5217432,4182867,5411724,0,0,0,6672444,0.001 1
0.7335,0.0003,0.0267, 26903,21784,0,4182867,0,229,4848,0,5217432,4182867,5411724,0,0,0,6672444,0.005 1
0.7386,0.0011,0.0262, 26903,21193,0,4182867,0,233,4848,0,5217432,4182867,5411724,0,0,0,6672444,0.011 1
0.7431,0.0001,0.0253, 27681,17589,0,4182867,0,237,4816,0,5217432,4182867,5411724,0,0,1,6935100,0.016 1
0.7488,0.0010,0.0262, 27681,22437,0,4182867,0,238,1212,0,5217432,4182867,5411724,0,0,0,6935100,0.001 1
0.7539,0.0002,0.0253, 27681,20013,0,4182867,0,244,7272,0,5217432,4182867,5411724,0,0,0,6935100,0.007 1
0.7591,0.0004,0.0255, 27681,19894,0,4182867,0,248,4848,0,5217432,4182867,5411724,0,0,0,6935100,0.012 1
0.7626,0.0001,0.0253, 28476,18061,0,4182867,0,251,3045,0,5217432,4182867,5411724,0,0,1,7191918,0.016 1
0.7683,0.0005,0.0258, 28476,22909,0,4629768,0,252,1212,0,5888024,4629768,6520931,0,0,0,7191918,0.001 1
0.7734,0.0011,0.0263, 28476,24121,0,4629768,0,256,4848,0,5888024,4629768,6520931,0,0,0,7191918,0.006 1
0.7783,0.0002,0.0264, 28476,23458,0,4629768,0,260,4848,0,5888024,4629768,6520931,0,0,0,7191918,0.010 1
0.7826,0.0001,0.0253, 29279,18729,0,4629768,0,265,5941,0,5888024,4629768,6520931,0,0,1,7450912,0.016 1
0.7879,0.0001,0.0254, 29279,23577,0,4629768,0,266,1212,0,5888024,4629768,6520931,0,0,0,7450912,0.001 1
0.7929,0.0002,0.0264, 29279,24789,0,4629768,0,270,4848,0,5888024,4629768,6520931,0,0,0,7450912,0.005 1
0.7979,0.0001,0.0263, 29279,23556,0,4629768,0,275,6060,0,5888024,4629768,6520931,0,0,0,7450912,0.010 1
0.8020,0.0001,0.0253, 30098,18159,0,4629768,0,280,5397,0,5888024,4629768,6520931,0,0,1,7659330,0.015 1
0.8080,0.0004,0.0256, 30098,24219,0,4629768,0,281,1212,0,5888024,4629768,6520931,0,0,0,7659330,0.001 1
0.8131,0.0007,0.0259, 30098,25431,0,4629768,0,286,6060,0,5888024,4629768,6520931,0,0,0,7659330,0.006 1
0.8182,0.0010,0.0261, 30098,23646,0,5267680,0,291,6060,0,6356118,5267680,6643428,0,0,0,7659330,0.011 1
0.8212,0.0001,0.0252, 30098,18819,0,5267680,0,295,4827,0,6356118,5267680,6643428,0,0,1,7659330,0.014 1
0.8277,0.0002,0.0253, 30989,24879,0,5267680,0,296,1212,0,6356118,5267680,6643428,0,0,0,7937768,0.001 1
0.8331,0.0010,0.0261, 30989,26091,0,5267680,0,301,6060,0,6356118,5267680,6643428,0,0,0,7937768,0.005 1
0.8382,0.0002,0.0253, 30989,23615,0,5267680,0,307,7272,0,6356118,5267680,6643428,0,0,0,7937768,0.011 1
0.8418,0.0001,0.0252, 31784,19340,0,5267680,0,311,4275,0,6356118,5267680,6643428,0,0,1,8195128,0.015 1
0.8483,0.0007,0.0259, 31784,26612,0,5267680,0,312,1212,0,6356118,5267680,6643428,0,0,0,8195128,0.001 1
0.8536,0.0006,0.0258, 31784,26612,0,5267680,0,318,7272,0,6356118,5267680,6643428,0,0,0,8195128,0.006 1
0.8587,0.0003,0.0254, 31784,23632,0,5267680,0,324,7272,0,6356118,5267680,6643428,0,0,0,8195128,0.012 1
0.8611,0.0001,0.0252, 31784,20048,0,5267680,0,327,3584,0,6356118,5267680,6643428,0,0,1,8195128,0.014 1
0.8683,0.0006,0.0258, 32699,27320,0,5702638,0,328,1212,0,7050021,5702638,7717356,0,0,0,8477669,0.001 1
0.8736,0.0008,0.0260, 32699,27320,0,5702638,0,334,7272,0,7050021,5702638,7717356,0,0,0,8477669,0.006 1
0.8789,0.0008,0.0260, 32699,24995,0,5702638,0,340,7272,0,7050021,5702638,7717356,0,0,0,8477669,0.011 1
0.8816,0.0001,0.0252, 33522,20703,0,5702638,0,344,4292,0,7050021,5702638,7717356,0,0,1,8691044,0.015 1
0.8877,0.0002,0.0254, 33522,27975,0,5702638,0,345,1212,0,7050021,5702638,7717356,0,0,0,8691044,0.001 1
0.8928,0.0002,0.0253, 33522,27975,0,5702638,0,351,7272,0,7050021,5702638,7717356,0,0,0,8691044,0.006 1
0.8981,0.0002,0.0253, 33522,26357,0,5702638,0,357,7272,0,7050021,5702638,7717356,0,0,0,8691044,0.011 1
0.9024,0.0001,0.0252, 34414,22622,0,5702638,0,362,4947,0,7050021,5702638,7717356,0,0,1,8966930,0.016 1
0.9081,0.0006,0.0257, 34414,29894,0,5702638,0,363,1212,0,7050021,5702638,7717356,0,0,0,8966930,0.001 1
0.9135,0.0004,0.0257, 34414,28682,0,5702638,0,370,8484,0,7050021,5702638,7717356,0,0,0,8966930,0.006 1
0.9186,0.0005,0.0257, 34414,26397,0,6360266,0,376,7272,0,7566756,6360266,7985736,0,0,0,8966930,0.011 1
0.9215,0.0001,0.0253, 34414,21955,0,6360266,0,380,4442,0,7566756,6360266,7985736,0,0,1,8966930,0.015 1
0.9280,0.0006,0.0257, 35375,30439,0,6360266,0,381,1212,0,7566756,6360266,7985736,0,0,0,9258488,0.001 1
0.9333,0.0002,0.0254, 35375,29227,0,6360266,0,388,8484,0,7566756,6360266,7985736,0,0,0,9258488,0.006 1
0.9386,0.0004,0.0256, 35375,27632,0,6360266,0,394,7272,0,7566756,6360266,7985736,0,0,0,9258488,0.011 1
0.9423,0.0001,0.0252, 36241,23857,0,6360266,0,399,4987,0,7566756,6360266,7985736,0,0,1,9485141,0.016 1
0.9481,0.0007,0.0259, 36241,31129,0,6360266,0,400,1212,0,7566756,6360266,7985736,0,0,0,9485141,0.001 1
